id,comment,rating
2295778124,"Texture:good
Effectiveness:good
Fragrance:nice ang color  niya

Oky siya maganda ang kulay at hndi agad natatanggal cya s pagkaka make-up",4
2295778124,"Effectiveness:easy to blend
Fragrance:odorless
Texture:smooth

Thank you seller ang mura ng items at effort tlga ako sa pag rate 1by 1 ahaha salamat shopeee",5
2295778124,"Effectiveness:very effective
Fragrance:wala naman s'yang amoy
Texture:smooth

Maganda 'yung products, super pigmented n'ya. Wala naman s'yang sira naka secure ng bubble wrap. Ang bilis din n'yang dumating. Basta ang gandaaaaaaa! ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤",5
2295778124,"Texture:Nice
Fragrance:Good
Effectiveness:Haven't tried but I guess it's really pigmented

I haven't tried it, but it looks really pigmented. The packaging is really nice too, it's like a different version of Kylie Jenner's make up. Delivered quickly and definitely recommend!",4
2295778124,"Texture:Smooth
Effectiveness:Good
Fragrance:None

Arrived on time and without damage. It was packaged well and all the colors looked great. I can't wait to try it. 💖",5
2295778124,"Effectiveness:90%
Fragrance:Sweet
Texture:Smooth

Palette is cute and lightweight😍❤️. Shades is perfect for dolly look or simple. It could also use for euphoria theme eye look. Pigmented enough or just use concealer first if you want to make more visible. Highly recommended. Thank you seller🤗. Looking forward for next purchase.",5
2295778124,"Effectiveness:10/10
Texture:Excellent
Fragrance:Good

Super happy for this fast delivery, all in good condition. I will give this to my friend and I am sure they will love it. Thanks seller and the delivery drive. This store is highly recommended",5
2295778124,"Texture:7/10
Effectiveness:6/10
Fragrance:0/10

Ang total packaging lang ang hindi safe🙁 pero mura naman kaya kere nalang. May moist na part sa white na eyeshadow..Thank you seller",4
2295778124,"May bubble wrap ambilis din ng shipping, products r all in good condition, mabait si kuya rider, complete and tama yung productssss will order again",5
2295778124,"Texture:solid naman hindi mdaling masira
Effectiveness:brilliant colors, ang gaganda
Fragrance:no smell

Malapad sya pero kasya naman sa sling bag kaya 5 stas",5
2295778124,"Texture:good texture
Effectiveness:10/10
Fragrance:wala namang amoy na something good naman sya

ang ganda niya and nakuha kolang sya sa halagang 48 pesos at mabilis sya nadeliver sakin",5
2295778124,"Texture:not yet tried but I look  good
Fragrance:natural scent
Effectiveness:not yet tried

thank you seller I thought  have a free brush f but  only the eyeshadow. anyway okay lang nman kasi mura sya. maganda pagka deliver thanks.",5
2295778124,"User Tips:Hindi ko pa na try so I have no tips hehehe
Beauty Effect:Maganda kahit hindi pa na try 10/10
Benefits:For occasion make up and etc.

Perfect for gift lalo na sa mahilig mag make up, sulit yung pera niyo. ❤️ Maayos yung packaging kaya safe talaga. 🤍Over all Good quality tsaka mabilis yung deliver at mabait yung driver man. 10/10 thank you seller next time po ulit. 💛🥰",5
2295778124,"Effectiveness:ang pretty!!
Fragrance:wala siya fragrance hehe
Texture:the texture is good!

it's my first time buying here and i love it!! the eyeshadow palette looks soo prettyy!! plus maganda yung pigmentation and colors niya, plus matibay yung seal niya! would recommend to anyone to buy this!",5
2295778124,"Effectiveness:Still haven’t tried yet
Fragrance:No smell
Texture:Ok

Ang ganda nya guyss, ang secured nung pagkaka package sakanya. dumating ng maayos. walang sira. Love it! ❤️",5
2295778124,"Effectiveness:pigmented
Fragrance:no smell
Texture:good

Napa ganda naman ng product nato. I super duper admire this product, from the packaging to it's shade. Napaka affordable pa. Thank you seller for this wonderful product, God bless.",5
2295778124,"Texture:very nice
Effectiveness:yes 👍 and nice
Fragrance:none

Maganda effective nagamit ko sya sa anak ko nice thanks seller and kuya rider good quality",5
2295778124,"na try ko na po siya maganda po mabango, tsaka dumating sakin ng walang damage 😊 super effective din. fast delivery and mabilis na shipped out. Salamat seller and kuya rider.",5
2295778124,"Effectiveness:not yet try
Fragrance:ok
Texture:good

di ko pa na try pero mukha nman ok. maayos pagka deliver. maganda nman ung pagka package. what u see what u get",5
2295778124,Omg seller I didn't expect na ganito siya kaganda 😍😍😍 ang dali lang I spread and parang high quality ng dating 😍😍😍 super ganda and the packaging super secured naka bubble wrap siya thank you seller ❣️❣️❣️ and thank thank you Kay kuya rider ❣️❣️,5
2295778124,"Usage Experience:diko pa sya nagagamit kase panregalo ko talaga to
Packaging:maayos ung packaging,thankyou seller 😊
User Tips:di sya ganun kalaki like nung nasa picture pero super sulit naman sa price nya.Maganda ung mga colors and what u see is what u get talaga

Bili na kayo guys pang regalo or para sa sarili nyio,thankyou seller sa maayos at magandang packaging and thankyou sa affordable price neto.Bibili ulet ako😊",5
2295778124,"Texture:reaky good
Effectiveness:realy effective
Fragrance:realy nice

This is my second order its realy fast delivery im realy satisfy thanks reselller for good packing and thanks to the person who deliver safe 💜😊💜",5
2295778124,"Effectiveness:i haven’t tried it yet but It’s nice
Fragrance:it smells good.
Texture:the texture is great.

i love it!!thank youuu seller^^ it’s more than what i expected i also didn’t expect for it to be shipped immediately, and arrive so soon. i am so excited to use it.
it’s so beautiful, there is no damage, the packaging is good, & the picture of the item that you see is what you’ll surely get ackkk🦋❤️",5
2295778124,"Effectiveness:Very nice
Fragrance:Typical make-ups smell
Texture:Smooth

The shades of this eyeshadow are insane! Glittery and light I was attracted to it when I first laid my eyes on it. It will give you more options to use and many ideas on how you can apply it with some twist.",5
16305185684,"Packaging:Good
Usage Experience:Good
Beauty Profile:Good

So prettyyyyy, ever since I started wearing this, most of my girl classmates (even my aunt) started telling me that my eyes are pretty (even those girls I'm not really close with) And the most cute thing is, I started noticing how they also started wearing glitters in their eyes.",5
16305185684,"Benefits:Adds shine and sparkle to your make-up
Beauty Profile:10/10
Usage Experience:10/10

Good for making your eyes pop and last longer when applied to the eyelids. Worth the price!",5
16305185684,"Packaging:good
Beauty Effect:not yet tried
Benefits:good

Super fast shipping !it took 2days only nareceive ko na agad!Thank u so much seller hopefully mgnda sya gamitin will order again !🤗",5
16305185684,"Packaging:nice
Beauty Effect:super ganda
Beauty Profile:super nice

I really love all the items I received.bongga talaga sya.i will recommend this to all my family and friends thank u seller Ang thank you rider",5
16305185684,"Fragrance:theres a light chemical fragrance
Effectiveness:the glitters looks so pretty
Texture:theres 2 kinds of glitters i think

liquid glitter makeup is a shimmering dream! The texture is smooth, and the glitter stays in place without feeling gritty. Whether for a subtle glow or a bold statement, it adds the perfect touch of glam to any look.",5
16305185684,"Fragrance:good
Texture:good
Effectiveness:good

Salamat seller maayus po yung item na dumating walang damage at kumpleto salamat din po sa nagdeliver na c ate⭐️⭐️⭐️⭐️⭐️",5
16305185684,"Texture:ok
Effectiveness:havent tried but i think its lovely
Fragrance:not sure if meron

The sparkling are so fine exact for events. Received in good condition..worth to buy. Included in my collection. 😍",5
16305185684,"Benefits:Long lasting makeup
User Tips:Apply carefully
Beauty Effect:Doesn’t fade

Honestly it looks like glue + glitters but it’s not. It doesn’t smell like that and it’s actual not easy to remove or fade. The product dries up after application and so make sure to apply carefully. From the image, you can observe how concentrated is the glitter when brushed across the skin twice. I suggest, spread the glitter thoroughly on the eye lids to recreate that angelic makeup effect.

Happy with product.
Thanks so much seller! 👻",5
16305185684,"Effectiveness:perfect
Fragrance:none
Texture:smooth

delivered well and is in good product. will buy again soon. thank you seller. must try other variants next time also.",5
16305185684,"Packaging:good
User Tips:good
Beauty Effect):pigmentation

Dumating na pecel. Tnx po dihal safe po syang nkarating. Salamat seller at kay kuya rider",4
16305185684,"Fragrance:Smells like paste
Texture:Watery/Gooey
Effectiveness:Good

It is cute. Good for any events or any make-up experiments. Might order more in the near future.",5
16305185684,"Texture:parang featherweight
Effectiveness:dries fast
Fragrance:odorless

cutie mglitters. di ko pa nasubukan ipartner ng may eyeshadow. pero ok sya para sa akin. hindi kita sa cam ung aninag ng pagshine pero maganda sa actual. Thank you so much I will buy again pag naubos na.",5
16305185684,"Texture:looks good
Fragrance:no smell
Effectiveness:haven't tried yet

Ang cute, handy to bring lalo na for biglaang retouch, Hindi spacious and sealed so mukhang legit naman.No smell which is Yun Naman talaga dapat. Sana Hindi irritating",5
16305185684,"Fragrance:good
Texture:good
Effectiveness:not yet try

❣️ Fast delivery
Thank you seller for preparing my order...
Also thank you kuya rider for safe delivering my parcel... GodBless to the both of you!",5
16305185684,"Beauty Profile:maganda
Usage Experience:good
Beauty Effect:mesmerizing

Maganda itong product. Pwedeng pang-highligt. And di siya natatangal agad. Maganda din ang pagkakablend nito hindi masyadong malagkit. And overall highly recommended itong product na ito. Thanks seller and to the rider!",5
16305185684,"Fragrance:I got the item thankyouuu
Effectiveness:super gandaa and kumikinang talga BHWKAKAKAKAA

Super gandaa talga neto legiitt talga super bait pa ni rider kapitbahay namin dati BHWKAKAKAKAKAKA",5
16305185684,"Order received, thank you for fast delivery, no damage Ang items naka bubble wrap 4 in 1 pack worth it sa prize, 3 lng NASA picture NASA ante kuna eh 😅 nagustuhan Niya. Thank you seller at Kay Kuya rider mabait Po at approachable. Trusted shop, very recommended. Well order again lag ubos nah❤️😊",5
16305185684,"Effectiveness:Good
Fragrance:Good
Texture:Good

I haven't tried this yet but I have received the order safely. 🥰 I hope lang na maganda 'yung application niya kasi it-try ko pa lang siya and I will use this everyday whenever I go outside. Thank you for delivering this safety. 

Note: Wala po siyang amoy.",4
16305185684,"Effectiveness:Good
Fragrance:Odorless
Texture:Good

The Item's quality was good. I want to thank the seller for doing their best to ship it out right away.🙂",5
16305185684,"Fragrance:smells ok
Texture:Good
Effectiveness:Amazing

I didn't take long to gets here actually super bilis nga kaka order ko lng neto and its already here i highly recommend and ill possibly order again!",5
16305185684,"Packaging:Walang bubble wrap, but 'di naman nag crack or what.
User Tips:Mas maganda gamitin n'yo w/ eyeliner para mas maganda.
Usage Experience:Gorgeous! Ganda bhie, hindi sya

Bili na kayo, nakakalighten s'ya sa eyes, malay n'yo ma notice na kayo ng crush n'yo 'di ba.",4
16305185684,"Effectiveness:not yet tried
Texture:no
Fragrance:no

Sana bagay sa akin. I just ordered this because I really like the color and nung may pa effect sa mata..z",5
16305185684,"Texture:smooth
Effectiveness:not yet tried
Fragrance:chemical

the first time we had to do this was when we were going through the same process as you guys did with your other clients and we were just trying not to be too hard about that but 🍗",5
16305185684,"Fragrance:mabango naman sya onti
Effectiveness:veryy good
Texture:okayy lngg

nagustuhan ko sya tyaka nakukulangan ako kasi isa lng naorder ko kaya I'm gonna buy it again. Sana lngg ndi sya makasama sa mata or sa balat pag ginamit huhuhu. Yong sa video depende sa inyoo kung gaano karami gagamitin nyoo o ilalagay nyo. Thank you kuya rider at kay seller.",5
16305185684,"Usage Experience:Good
Beauty Profile:Good
Beauty Effect:Good

Received complete item, variation #1 has a lighter effect can be wear at day while #3 wear it at evening occation something like that. I like it. Satisfied and highly recommend this shop. Thanks Shopee, Seller and Rider. Keep up, and More Power!",5
16305185684,"Texture:good
Effectiveness:good
Fragrance:odorless

Intact. Glittery kaya cute tingnan ang mata once napply na ito. Makapit din kaya sulit buy. Thanks seller",5
16305185684,"Effectiveness:100%yes
Texture:excellent
Fragrance:excellent

Pang ilang order ko na  sa shop na ito at talagang legit. Thank you shoppee and seller. Fast delivery and no damage. I will give 5 🌟 🌟 🌟 🌟 🌟 star. Sa uulitin.",5
16305185684,"Fragrance:wala
Texture:good
Effectiveness:good

bilis ng deliver expect ko 15 pa pero 12 plang dumating na thank u seller next time ulit maganda rin product 😊",5
16305185684,"Texture:nice texture
Fragrance:good
Effectiveness:very effective

I like the product and it really makes my eyes pop. Very great product and I really like it.",4
16305185684,"Usage Experience:Nice and cool
Beauty Profile:Good
User Tips:wag masyadong Damihan pag lagay

Pag lumalabas ako Para akung crystal pag nasisikatan ng araw dahil sa Glitters",5
16305185684,"Texture:maganda
Fragrance:no smell

I love it.. will use this on xmas party 🎉🥳 thanks seller will order again soon.
Pero yung 03 parang ginamit na konti lng yung laman nya compared to other shades 😢 see the last picture di ko pa nga nagagamit ah kakatanggap ko palang galing kay rider",5
16305185684,"Texture:smooth nmn
Effectiveness:good
Fragrance:maganda nmn Ang kulay

Di ko sya na try pero Sana effective maganda nmn Ang kulay nya",5
16305185684,"Thank you shoppe and seller,, legit seller,, kya dito aq lagi nag oorder,, mga mura pa ang mga product nila.. fast delivery and no damage.i will give 5 star.. Sa uulitin po.. 😊",5
16305185684,"Texture:glittering
Effectiveness:good
Fragrance:👍👍👍

ang ganda nyang ipalamuti..sa eyes...and worth ang price sa  product...i love it so much..🥰🥰🥰thank you so much seller god blessed po 🥰",5
16305185684,"Fragrance:none
Effectiveness:not yet used
Texture:glittery

Thank you very much seller! This is so cute and it was well packed! No damages when received. Thank you!",5
16305185684,"Beauty Profile:12 Super gandang gamitin and highly recommended  tlaga shop na 2..bilis pang dumating ng order ko..thank you seller
Benefits:waterproof Long lasting
User Tips:Subrang gandang gamitin at di agad naalis",5
16305185684,"Effectiveness:Good
Fragrance:Good
Texture:Good

This is my first time purchasing this product pero I'm sure that I will order again soon!!! Ang gandaaaa kasi. Fairy look ba na parang may highlight ang bet mo? You should buy this product too! Ang gandaaaaaaa huhu plus super mura pa. Thank you, seller. Kudos kasi ang gaganda ng mga products ninyo!😍😍😍",5
16305185684,I like the brown shade more. The white or clear one was for glittery effect. Both are nice and with box as well. Worth the cheap price. Will order again next time! Thanks for the fast shipping!💕,5
16305185684,"Beauty Profile:nice
Beauty Effect:good
Benefits:shiny

Affordable and kung ano ni-order mo, yo'n din makukuha mo. Mabilis lang din siya, di tumagal ng 2-3 weeks. 9/10 rate ko sa kanyaaa",4
16305185684,the product is nice. it's also worth it for it's cheap price so it is a must buy item. I highly recommend this...so go buy this bestie.,4
16305185684,"I love the color of the shimmer so much. The glitters are finer than the one I previously bought. If the last one is best for inner corners, this one is best for the eyelids. So easy to blend and the sparkle is so noticeable 💖",5
